5971.952   3201.242   19.2846   1.9946   0.89   0.01   4.81   0.02   0.74   -10   1.07   0.05   4.03   0.09   
5368.678   3720.748   19.3536   2.0835   0.43   0.01   6.12   0.05   0.54   -16   3.30   0.45   8.01   0.31   
6379.089   5716.46   19.4855   1.9955   0.36   0.01   4.07   0.04   0.57   -4   0.42   0.01   3.23   0.06   
5432.296   4947.874   19.6597   2.253   1.13   0.03   4.91   0.06   0.93   -29   1.44   0.17   3.94   0.20   
5337.875   4934.587   19.6887   2.0496   0.20   0.01   4.52   0.03   0.32   -36   0.34   0.01   3.83   0.08   
3213.866   3351.676   19.7444   2.2125   0.73   0.01   5.59   0.06   0.61   39   3.15   0.81   5.84   0.49   
6896.858   5218.808   19.9099   1.8984   0.34   0.01   4.85   0.05   0.48   -9   0.40   0.01   3.45   0.08   
3136.836   6899.127   20.0403   1.7873   0.64   0.01   4.84   0.05   0.66   -10   2.40   0.32   5.07   0.24   
4724.783   4756.818   20.0788   1.8779   0.39   0.01   3.54   0.07   0.16   8   0.51   0.02   3.07   0.08   
5223.024   5152.82   20.119   1.7814   0.17   0.01   3.02   0.03   0.39   60   0.25   0.01   2.29   0.08   
3093.929   4783.007   20.1315   2.0746   0.83   0.03   9.67   0.15   0.88   5   2.24   0.66   9.65   0.80   
5231.819   5449.032   20.1579   1.9968   0.14   0.01   2.57   0.05   0.28   -7   0.21   0.01   3.02   0.08   
5467.214   5588.812   20.1894   1.7636   0.30   0.01   6.36   0.09   0.81   -7   0.51   0.04   5.42   0.21   
5715.266   3669.712   20.1968   1.9879   0.33   0.01   4.65   0.03   0.35   5   0.58   0.04   5.16   0.21   
4026.533   6547.313   20.2173   1.8177   0.72   0.01   4.28   0.04   0.17   -29   3.42   0.61   7.45   0.41   
6873.55   3711.94   20.2682   1.8281   0.77   0.02   5.96   0.09   0.50   9   1.42   0.35   6.01   0.56   
4988.035   3841.457   20.2718   1.8594   0.63   0.01   0.67   0.01   0.15   33   0.61   0.01   0.28   0.01   
5906.26   4302.498   20.3165   1.8886   0.31   0.01   4.30   0.04   0.50   7   0.74   0.08   5.68   0.29   
4462.197   5005.345   20.3166   1.808   0.22   0.01   5.00   0.06   0.59   -84   0.28   0.02   3.29   0.20   
6007.188   4629.072   20.3366   2.0484   0.18   0.01   5.24   0.06   0.62   -9   0.28   0.02   4.70   0.21   
4766.095   5254.067   20.4143   1.9947   0.34   0.01   6.12   0.06   0.53   5   0.27   0.09   3.98   1.01   
3593.669   4909.088   20.4169   1.7599   1.46   0.06   6.43   0.12   0.63   -59   4.74   1.50   8.80   0.72   
5890.212   5754.965   20.4963   2.1596   0.22   0.01   6.66   0.29   0.57   -10   0.40   0.06   6.09   0.45   
5128.269   4998.508   20.5079   1.9906   0.15   0.01   3.00   0.05   0.62   20   0.60   0.09   5.60   0.40   
3992.031   6874.682   20.5152   2.0912   1.17   0.03   3.57   0.07   0.23   10   1.48   0.17   2.96   0.19   
6955.232   4890.994   20.5943   1.7763   0.15   0.01   2.50   0.04   0.13   14   0.23   0.01   4.58   0.15   
5168.474   5535.888   20.6259   1.9046   0.24   0.01   3.71   0.04   0.43   26   0.33   0.02   3.25   0.15   
4521.795   4875.236   20.6267   1.9352   0.13   0.01   3.70   0.04   0.84   16   0.24   0.02   4.17   0.23   
5456.684   5282.659   20.6906   1.9335   0.16   0.01   3.18   0.04   0.45   -80   0.33   0.03   4.31   0.23   
6484.061   5821.419   20.7374   1.9414   0.15   0.01   3.44   0.11   0.45   -6   0.39   0.05   5.15   0.36   
4205.631   5056.071   20.8254   1.8758   0.29   0.01   2.49   0.02   0.31   1   0.63   0.09   4.99   0.37   
5218.79   4859.911   20.8306   1.8451   0.20   0.01   3.61   0.04   0.45   -20   0.51   0.07   4.61   0.37   
6410.281   4968.298   20.8654   1.8402   0.13   0.01   2.81   0.04   0.24   -1   0.18   0.01   3.02   0.11   
3557.146   5639.971   20.9124   1.8397   0.38   0.02   6.37   0.27   0.92   72   1.01   0.28   5.90   0.65   
3725.422   5371.661   20.9925   2.0144   0.16   0.01   2.85   0.04   0.68   86   0.23   0.01   2.43   0.11   
4801.694   4926.252   21.0255   1.8803   0.09   0.01   1.62   0.05   0.17   -40   0.13   0.01   3.01   0.13   
4812.237   4669.68   21.0349   1.9816   0.17   0.01   2.19   0.03   0.18   -6   0.23   0.01   3.10   0.17   
6476.045   4730.672   21.1611   1.8831   0.18   0.01   2.99   0.07   0.48   74   0.28   0.01   2.68   0.15   
5019.074   3221.39   21.2458   1.7735   0.25   0.01   6.36   0.19   0.64   -20   0.92   0.42   9.42   1.50   
4096.945   4293.677   21.2669   1.8401   1.17   0.07   6.73   0.18   0.74   62   1.20   0.45   6.57   0.97   
3189.92   6552.846   21.3986   1.8978   0.16   0.01   3.63   0.06   0.68   -23   0.36   0.06   6.52   0.62   
3811.874   4697.663   21.4314   1.9879   0.65   0.08   9.26   0.57   0.55   -86   0.63   0.18   5.55   0.74   
5175.799   5268.934   21.4709   1.8332   0.11   0.01   1.76   0.05   0.15   -8   0.16   0.01   2.92   0.20   
5253.706   2947.94   21.4965   1.7634   0.30   0.01   0.92   0.01   0.40   28   0.40   0.01   0.28   0.02   
5602.326   5396.444   21.5142   1.8018   0.11   0.01   2.51   0.05   0.56   -27   0.15   0.01   3.20   0.24   
6506.303   3720.178   21.5196   1.8576   0.18   0.01   2.42   0.04   0.17   -5   0.23   0.01   3.86   0.27   
5227.98   3464.427   21.5535   1.7676   0.11   0.01   4.20   0.08   0.50   -12   0.20   0.01   4.10   0.34   
5382.463   4966.351   21.6906   1.9698   0.08   0.01   1.25   0.06   0.31   -20   0.09   0.01   2.73   0.32   
6150.647   5133.655   21.7169   1.7527   0.13   0.01   2.42   0.05   0.42   -5   0.22   0.02   3.54   0.31   
5027.477   5556.021   21.73   1.7489   0.09   0.01   1.75   0.06   0.63   6   0.12   0.02   1.79   0.17   
4746.459   5669.582   21.8026   1.7292   0.10   0.01   3.34   0.14   0.28   25   0.17   0.08   5.22   2.32   
5242.758   4841.667   21.8523   1.8791   0.09   0.01   1.71   0.08   0.25   -17   0.10   0.01   2.03   0.21   
6055.364   4865.631   21.8827   1.7999   0.12   0.01   1.99   0.05   0.35   -11   0.17   0.01   2.62   0.22   
3030.792   6618.78   21.8877   1.8625   0.28   0.01   1.82   0.02   0.68   77   0.54   0.05   2.99   0.38   
3949.75   3515.273   21.8994   1.8906   0.12   0.01   2.15   0.04   0.55   10   0.15   0.01   1.85   0.14   
5077.89   4305.021   21.9141   2.0476   0.22   0.01   2.02   0.05   0.20   38   0.31   0.02   0.93   0.07   
4681.479   4388.402   21.9721   1.6456   0.19   0.01   3.56   0.06   0.40   -77   0.39   0.09   5.25   0.78   
3148.171   5140.561   21.9817   1.783   0.50   0.01   3.89   0.10   0.41   -5   0.66   0.17   3.23   0.49   
5503.203   4097.651   22.0156   1.7231   0.25   0.01   3.47   0.09   0.80   -30   0.54   0.15   4.13   0.62   
3550.389   3826.61   22.078   1.7044   0.14   0.01   3.54   0.11   0.29   14   0.14   0.02   2.14   0.63   
