 4993.223   4996.586   17.6855   1.3004    10.57   0.27   5.07   0.04   0.66   -28    4.67   0.08   3.99   0.03
 4136.279   4475.752   19.6051   0.9715     0.65   0.02   4.67   0.07   0.74    25    0.60   0.02   4.07   0.07
  5799.45   8215.062   19.7362   1.0015     0.41   0.01   3.17   0.02   0.50    44    0.41   0.01   2.74   0.02
 2419.221   7932.199    19.759   0.9327     1.38   0.04   5.52   0.08   0.65    32    1.43   0.04   5.00   0.06
 3250.205   7245.367    19.804   0.9423     0.34   0.01   3.15   0.01   0.48   -38    0.35   0.01   2.92   0.02
 4387.746   3013.604   19.8396   0.8662     0.44   0.01   4.02   0.06   0.73   -30    0.51   0.01   3.85   0.04
 5902.888   6091.875   19.8885   1.0049     0.31   0.01   3.61   0.06   0.59    86    0.36   0.01   3.36   0.06
 6149.562    5864.34   19.9495   0.8715     0.44   0.01   2.22   0.02   0.62   -62    0.46   0.01   2.27   0.02
 4615.304   6826.452    20.161    0.968     1.95   0.12   6.79   0.15   0.90     8    1.09   0.06   5.21   0.12
 5375.797   4748.346   20.2828   0.9159     0.33   0.01   5.32   0.06   0.49   -21    0.36   0.01   4.65   0.07
 4945.922   4445.755   20.4448   0.9431     0.22   0.01   2.78   0.02   0.38   -77    0.22   0.01   2.67   0.02
 5227.034   4886.801   20.4688   0.8771     0.31   0.01   3.83   0.06   0.87   -23    0.33   0.01   3.79   0.07
 5176.323   4332.653   20.5891   0.9402     0.28   0.01   5.31   0.08   0.85   -50    0.31   0.01   4.93   0.09
 5925.828   2525.693    20.598   0.8774     0.61   0.01   2.02   0.03   0.39    -5    0.65   0.01   1.65   0.03
 6496.612   8077.723   20.6011   0.8657     0.36   0.01   2.07   0.02   0.50   -69    0.37   0.01   1.84   0.02
 4962.798    6739.34   20.6171   0.8754     0.65   0.03   3.82   0.11   0.60    73    0.66   0.04   3.63   0.13
  5721.61   7539.096   20.6228   0.9033     0.37   0.01   3.21   0.05   0.72    11    0.40   0.01   3.27   0.06
 5686.186   7332.797   20.6615   0.8933     0.29   0.01   3.16   0.05   0.92    52    0.31   0.01   3.02   0.04
 5188.862   6416.225   20.7582   0.9125     0.37   0.01   3.16   0.06   0.73   -44    0.40   0.01   2.88   0.05
 3943.668   7395.268   20.8228     0.88     0.57   0.02   4.11   0.11   0.74   -65    0.62   0.03   3.94   0.13
 5151.343    5651.65   20.8534   0.9969     0.19   0.01   2.69   0.03   0.95    38    0.19   0.01   2.22   0.02
 6966.757   3476.278   20.8565    0.864     0.42   0.01   4.10   0.07   0.59    63    0.55   0.04   6.03   0.23
 4856.395   4974.544   20.9032   1.0017     0.14   0.01   3.33   0.07   0.84   -41    0.15   0.01   2.95   0.06
 6002.432   6846.902    20.939   0.7594     0.43   0.03   6.47   0.22   0.95   -52    0.41   0.03   5.60   0.21
 4938.901   4387.567   20.9433   0.7808     1.03   0.04   4.06   0.09   0.30   -56    1.28   0.06   4.18   0.11
 4268.138   4911.248    20.961   0.8782     0.27   0.01   4.32   0.07   0.44    72    0.27   0.01   3.66   0.07
 6385.741   6123.105   20.9838   0.8066     0.44   0.01   2.68   0.04   0.52   -68    0.45   0.01   2.49   0.04
 4749.803   5883.429   21.0036   0.9393     0.37   0.01   5.74   0.14   0.66     6    0.38   0.02   4.99   0.14
 7336.516   6181.479   21.0091   0.9016     0.48   0.01   1.85   0.03   0.81    22    0.32   0.01   0.58   0.01
 1063.843    6336.29   21.0621   0.9176     0.66   0.02   3.55   0.08   0.38   -68    0.64   0.02   3.18   0.07
 2358.014   7996.706   21.0862   0.8381     0.16   0.01   2.99   0.06   0.84    66    0.18   0.01   3.07   0.05
 1194.383   4868.144    21.122   0.8533     0.45   0.01   1.95   0.02   0.45    47    0.44   0.02   1.83   0.07
 5631.918   7783.598   21.1487   0.9125     0.31   0.02   6.31   0.21   0.69    46    0.29   0.01   4.96   0.14
 5321.168   5158.888   21.1619   0.8997     1.89   0.20   7.23   0.30   0.55    -8    1.10   0.11   5.45   0.23
 5834.652   6069.825   21.1928   0.8683     0.15   0.01   5.25   0.37   0.92   -71    0.18   0.01   5.10   0.29
  6166.08   6122.085   21.1975   0.9603     0.21   0.01   4.37   0.22   0.60    45    0.22   0.01   3.69   0.14
 4123.501   7163.933   21.2067   0.8532     0.60   0.03   5.12   0.15   0.67   -70    0.66   0.05   5.16   0.20
 5519.729   1884.335   21.2076    0.888     0.29   0.01   3.47   0.12   0.83    52    0.30   0.01   2.60   0.06
 4323.728   5150.551    21.231   0.9621     0.16   0.01   3.87   0.12   0.58    77    0.15   0.01   3.22   0.13
 1237.157   6251.751   21.2952   0.9196     0.18   0.02   5.84   0.72   0.87    38    0.18   0.02   4.79   0.51
 5601.154   2472.787   21.3057   0.9018     0.42   0.02   3.94   0.18   0.42    52    0.44   0.02   3.37   0.11
 4878.018   7777.046   21.3098   0.8552     0.22   0.01   3.64   0.07   0.53    23    0.22   0.01   3.05   0.08
 3604.518   4165.909   21.3504   0.9118     0.18   0.01   3.39   0.06   0.64   -45    0.19   0.01   3.39   0.09
 5752.672   4207.447   21.3507   0.8166     0.33   0.01   2.56   0.05   0.69     7    0.36   0.01   2.56   0.06
 4891.048   4127.768   21.3923   0.8244     0.33   0.02   2.07   0.11   0.51    31    0.36   0.04   2.43   0.23
 5290.877   3941.897   21.4033   0.7524     0.59   0.02   2.26   0.06   0.98   -90    0.59   0.02   2.13   0.07
 5194.911   6469.462   21.4148   0.8593     0.41   0.02   2.94   0.11   0.82    54    0.42   0.02   2.90   0.10
 4700.237   2147.744   21.4922   0.7756     0.28   0.01   2.65   0.11   0.60   -82    0.40   0.02   3.42   0.13
 4968.295   4293.813   21.5939   0.9188     0.28   0.01   4.77   0.17   0.73    39    0.23   0.01   3.68   0.12
 2372.286   1428.711   21.6288   0.8143     0.41   0.04   1.73   0.22   0.40   -62    0.50   0.03   2.03   0.10
  6662.15   3475.188   21.6588   0.8798     0.23   0.01   2.81   0.05   0.62   -84    0.24   0.01   2.78   0.07
 3488.853    1488.08   21.7061   0.7768     0.45   0.08   2.97   0.43   0.62   -70    0.62   0.12   3.50   0.45
 1244.927   7639.917   21.7553   0.7728     0.87   0.03   1.16   0.05   0.48     4    1.02   0.02   0.61   0.02
 5035.991   5625.886   21.8149   0.8117     0.18   0.01   2.24   0.04   0.59    74    0.20   0.01   2.03   0.11
 4336.452   5427.146   21.8597   0.8678     0.16   0.01   3.58   0.12   0.95    72    0.16   0.01   3.31   0.12
 5463.756   4541.382   21.8845    0.842     0.26   0.02   5.39   0.23   0.67    80    0.24   0.01   4.37   0.20
 6395.272    4444.47   21.9182   0.8572     0.07   0.01   2.41   0.10   0.73    71    0.09   0.01   3.14   0.12
 7238.138   2936.665   21.9316   0.7765     0.22   0.09   4.34   1.60   0.71   -40    0.18   0.09   3.22   1.71
 4899.456   3886.164   21.9503   0.8686     0.19   0.01   2.83   0.08   0.50   -38    0.19   0.01   2.47   0.08
 6146.461   4301.339   21.9815   0.8611     0.30   0.01   2.44   0.10   0.43    78    0.28   0.01   1.94   0.06
 3182.337   4157.389   22.0123   0.8117     0.32   0.01   1.22   0.03   0.60   -79    0.34   0.01   1.35   0.04
 5261.393   5592.002   22.0204    0.822     0.17   0.01   2.60   0.11   0.85   -10    0.21   0.01   3.08   0.18
 5528.503   8300.556   22.0562   0.7227     0.11   0.01   3.13   0.09   0.94    70    0.12   0.01   3.08   0.23
 5164.689   7272.749   22.0713   0.8361     0.34   0.02   3.15   0.14   0.80   -12    0.39   0.03   3.63   0.21
 5276.152   6914.776   22.0992   0.8213     0.39   0.10   8.76   1.05   0.91    40    0.50   0.11   7.87   0.76
 5648.123    8213.48   22.0999   0.8689     0.37   0.04   4.52   0.30   0.90   -10    0.25   0.02   4.17   0.27
 2284.232   3477.468   22.1345    0.914     0.48   0.02   2.53   0.10   0.56    32    0.45   0.02   2.19   0.09
  3725.22   2876.659   22.1571   0.7241     0.32   0.12   2.79   0.94   0.66   -19   -9.99  -9.99  -9.99  -9.99
 5662.024   6398.401   22.2142   0.8368     0.52   0.05   3.22   0.21   0.70   -73    0.29   0.01   2.34   0.10
 4972.387     6874.4   22.2323   0.9116     0.36   0.02   2.12   0.10   0.95    68    0.34   0.02   2.17   0.13
