 5006.578  5004.891   17.5837   2.1764	10.73	0.16	3.60	0.02	0.67	 53	13.00	0.59	3.60	0.06
 5918.681  4969.468   18.1019   2.0872	 1.83	0.01	4.00	0.01	0.66	 81	 3.49	0.12	4.71	0.06
  5200.29  4579.335   18.2613   1.9999	 1.03	0.01	2.54	0.01	0.81	  2	 0.98	0.01	2.38	0.02
 5037.878  4992.046   18.3665    2.002	 0.27	0.01	3.58	0.04	0.55	-39	 0.31	0.01	3.16	0.09
  6332.18  4329.981   18.4479     2.08	 0.56	0.01	3.58	0.00	0.99	-67	 0.68	0.01	3.84	0.03
 3914.217  6947.101   18.7375   1.9997	 0.51	0.01	2.28	0.03	0.63	 68	 0.56	0.01	2.24	0.02
 4252.949  4637.327   18.7659   2.0393   0.83   0.01	3.52	0.01	0.67	-51	 0.84	0.01	3.15	0.03	
 6576.377  5033.587   18.8741   1.9885	 0.55   0.01	3.17	0.01	0.64	  2	 0.58	0.01	2.90	0.02
 8242.824  2974.313   18.9834   2.0561	 0.48	0.01	3.62	0.07	0.50	 18	 0.54	0.03	3.37	0.12
 4453.578  3997.382   19.0803   2.0376   1.10   0.01    5.39    0.03    0.84      6	 1.24	0.13	4.98	0.22
 2412.249  2777.411   19.1033   2.0271   0.53	0.01	4.06	0.01	0.63	 77	 0.59	0.01	3.82	0.04
 2345.347  6891.411   19.1675   1.9949	 0.46	0.01	3.67	0.01	0.49	-68	 0.53	0.01	3.52	0.04
 5300.762  6106.642   19.2548   1.9223   0.32	0.01	2.38	0.01	0.74	-75	 0.35	0.01	2.29	0.02
 5073.917  5490.738   19.2718   1.9959   0.47	0.01	2.68	0.01	0.76	  4	 0.56	0.01	2.68	0.03
 6291.111  5767.966    19.389   2.0011	 0.47	0.01	4.53	0.01	0.76	-85	 0.54	0.01	4.16	0.06
 7293.969  3057.176   19.4779    2.026	 0.33	0.01	2.45	0.01	0.74	-16	 0.42	0.01	2.52	0.02
 2380.337  7561.366   19.4904    1.728	 0.40	0.01	3.94	0.01	0.47	-77	 0.55	0.01	4.28	0.07
 5318.757  4497.565   19.6212   2.0161	 0.23	0.01	3.49	0.01	0.63	-21	 0.28	0.01	3.43	0.09
 2546.851  8117.142   19.6644   1.9034	 0.61  	0.01	4.52	0.02	0.66	 48	 0.85	0.09	4.18	0.23
 7466.467  6356.554   19.7033    1.887	 1.16	0.01	5.67	0.04	0.49	 -8      1.76   0.12    5.82    0.16
 1733.701  7224.896   19.7097   1.8332   0.39	0.01	2.72	0.01	0.33	 47	 0.46	0.01	2.66	0.01
 2710.844  6596.745   19.7251   1.7561   1.11	0.01	1.08	0.01	0.22	-82	 0.95	0.02	1.81	0.03
 2545.151  6769.436   19.7928   1.8641	 0.39	0.01	4.32	0.01	0.87	 62	 0.66	0.03	5.09	0.11
  5668.72  3172.797   19.8626   1.7659	 0.62	0.01	2.74	0.01	0.61	-70	 0.63	0.01	2.13	0.04
 3923.493  4718.971   19.9934   1.9418	 0.36	0.01	2.92	0.01	0.65	-31	 0.42	0.01	3.00	0.06
 8123.246  3210.831   20.0489   1.8021	 0.24	0.01	4.36	0.03	0.60	 23	 0.25	0.02	4.45	0.31
 7068.711  2625.035   20.0588   1.8997	 0.31	0.01	2.46	0.01	0.55	-13      0.33   0.01    2.28    0.03
 3394.437   4216.23   20.0643   1.8723	 0.47	0.01	3.71	0.02	0.67	-47	 0.66	0.03	4.00	0.11
 8780.209  3215.885   20.0825    1.792   1.07   0.02	1.71	0.02	0.40	 67	 1.41	0.15	2.03	0.14
 5191.236  4174.636   20.0852    1.891   2.47	0.06	5.82	0.05	0.56	 39      1.97   0.22    4.77    0.21
 5515.106  3939.248   20.1066     1.85	 0.31	0.01	3.59	0.01	0.98	-76	 0.34	0.01	3.17	0.07
 3919.359  6182.469   20.1155   1.8888	 0.45	0.01	2.96	0.01	0.47	 -4      0.54	0.03	3.15	0.11
 5114.902   5587.03   20.1735   2.0125	 0.42	0.01	3.24	0.02	0.62	 84	 0.54	0.02	3.29	0.09	
