 4599.335  5442.433   17.2801  1.7945    7.16    0.03   2.76   0.01   0.85    12   10.47   0.26    3.31   0.03     
 5089.189  4880.042   17.6949  1.9304    1.16    0.01   3.85   0.01   0.82    68    1.05   0.01    3.64   0.02
 3880.511  2094.054   18.0652  2.0252    3.08    0.01   5.61   0.01   0.90   -65   -9.99  -9.99   -9.99  -9.99
 5227.049  7478.093   18.0755  1.8556    1.30    0.01   3.92   0.01   0.74    72    1.52   0.03    4.11   0.03
 4805.806   8248.18   18.0792  1.9124    1.00    0.01   3.37   0.01   0.67   -59    1.04   0.01    3.45   0.02
 4474.136  6416.384   18.1041   1.908    1.23    0.01   3.56   0.01   0.83     4    1.04   0.01    3.11   0.02
 3597.278   4331.14   18.2021  1.8879    1.45    0.01   4.36   0.01   0.65    11    1.79   0.04    4.62   0.04
 4046.504  4726.621   18.2069   2.032    1.22    0.01   3.76   0.01   0.66   -50    2.02   0.05    4.34   0.05
 3357.194  5880.756     18.35  1.8189    1.52    0.01   4.47   0.01   0.65   -77    3.55   0.17    6.23   0.09
 2022.437  5980.139   18.4768  1.7908    0.90    0.02   3.50   0.01   0.62   -67    1.00   0.01    3.89   0.02
 6712.577  7436.496   18.4781  1.8525   -9.99   -9.99  -9.99  -9.99  -9.99   -99   -9.99  -9.99   -9.99  -9.99   
 2159.255  5636.678   18.5715  1.8925    1.17    0.02   4.48   0.04   0.47   -79    1.30   0.03    4.44   0.05
 4904.115  5375.023   18.6174  1.7149    0.74    0.01   3.33   0.02   0.57   -82    0.70   0.01    3.73   0.05
 6282.333  8088.226   18.6891  1.8887    1.21    0.01   3.90   0.01   0.59   -16    0.90   0.01    3.27   0.03
 3180.821   8367.01   18.7337  1.9444    2.51    0.03   4.89   0.03   0.61   -28   -9.99  -9.99   -9.99  -9.99
 4593.979  4633.555   18.9262  1.8899    1.13    0.01   4.20   0.02   0.59   -26    1.70   0.07    5.06   0.09
 4456.821  4997.489   18.9402  1.9195    0.62    0.01   4.06   0.01   0.65   -62    0.83   0.02    4.24   0.06
