   5733.7   5064.441   18.0279  1.2505    1.95   0.01   2.07   0.01    0.78   -1    1.68   0.01   1.94  0.01  
 5139.022   4998.315   18.3212  1.5464   13.67   0.30   5.62   0.04    0.67   35   47.96   9.32   7.38  0.32
 6028.642   3986.914   18.9518  1.4916    0.58   0.01   2.87   0.01    0.57  -17    0.61   0.01   2.58  0.02
  6315.54   3291.943   19.0798  1.4655    1.14   0.01   5.02   0.02    0.85   15    1.00   0.03   4.15  0.06
 4845.321   7708.016    19.422  1.4228    1.69   0.02   7.25   0.04    0.63   23    2.13   0.15   7.51  0.18
 4439.621    6665.99   19.6354  1.3452    0.50   0.01   5.66   0.04    0.66   87    0.63   0.02   5.74  0.10
 4841.915   5245.271   19.7668  1.3326    0.41   0.01   5.14   0.03    0.90  -24    0.47   0.01   4.74  0.08
 4984.707   7638.787   19.8043  1.3479    0.73   0.01   4.81   0.03    0.50  -82    1.35   0.09   6.73  0.19
 6501.352   3365.606   19.8349  1.2507    0.74   0.02   5.56   0.06    0.75  -51    1.23   0.08   5.54  0.14
 4980.984   4775.933   19.9305  1.2582    0.43   0.01   3.78   0.02    0.32  -62    0.50   0.01   3.94  0.06
  3696.42   5332.907   19.9722   1.323    0.54   0.01   3.35   0.02    0.47   54    0.75   0.03   4.31  0.08
 4686.917   2891.408   20.0342  1.2452    0.57   0.01   7.24   0.10    0.86   -6    0.78   0.05   6.80  0.19
 5128.183   5152.728   20.0358  1.3973    0.23   0.01   2.97   0.03    0.93  -47    0.32   0.01   3.87  0.11
 6048.593   4724.652   20.1215  1.2606    0.49   0.01   3.68   0.02    0.43   -9    0.51   0.02   3.50  0.11
 4312.422   6260.109    20.128  1.3052    0.44   0.01   5.78   0.06    0.75   36    0.95   0.03   7.99  0.27
 5660.158   2389.208   20.1605  1.3188    0.35   0.01   2.95   0.02    0.42   80    0.40   0.01   3.18  0.05
 4488.239   4025.099   20.1716  1.4607    1.13   0.02   3.63   0.04    0.61   25    1.73   0.15   2.79  0.11
 7020.724   5560.571   20.2603  1.3395    0.56   0.01   4.37   0.04    0.70  -62    0.56   0.02   3.97  0.09
 4066.838   6435.598    20.316  1.2784    0.23   0.01   3.96   0.03    0.78   -2    0.24   0.01   4.29  0.10
 6246.443   5713.593   20.3513  1.2191    1.92   0.09   7.26   0.13    0.75   89    1.12   0.10   5.41  0.20
 3258.821   5313.706   20.3726  1.2768    0.36   0.01   4.10   0.03    0.87   44    0.48   0.02   4.71  0.12
  4978.26   3546.376   20.3919  1.2931    0.35   0.01   4.49   0.09    0.80  -43    0.31   0.01   3.37  0.13
 3562.425   4940.214   20.4492  1.4069    1.18   0.01   1.43   0.01    0.23   10    1.98   0.11   2.42  0.09
 5704.405   4032.332   20.4898  1.2247    0.72   0.01   3.11   0.03    0.60  -82    3.03   0.53   7.02  0.38
  3839.05   6690.035   20.5106  1.2845    0.39   0.01   5.04   0.06    0.63    5    0.57   0.04   6.26  0.21
 4619.677   7681.773   20.5154   1.399    0.28   0.01   5.25   0.06    0.74  -18    0.25   0.02   4.48  0.22
 6101.699   5490.874   20.6356  1.2842    0.36   0.01   4.13   0.05    0.64  -34    0.49   0.03   4.70  0.15
 5756.238   3610.719   20.6563  1.2237    1.02   0.03   5.87   0.08    0.71  -88    3.48   1.24   9.03  0.86
 5902.493   4153.769   20.7007  1.3322    0.16   0.01   3.55   0.03    0.79  -35    0.20   0.01   4.23  0.12
 5311.842   3444.244   20.7287  1.2807    0.29   0.01   3.21   0.02    0.33   15    0.43   0.03   4.19  0.23
 4892.238   4239.342   20.7663  1.3034    0.34   0.01   2.92   0.02    0.37   52    0.30   0.01   2.32  0.08
 5546.721   3995.962   20.7795  1.2033    0.25   0.01   3.07   0.02    0.60   52    0.30   0.01   3.41  0.11
 5861.914   3061.372   20.8215  1.4032    0.85   0.03   6.85   0.11    0.79   16    1.09   0.19   6.71  0.45
 4003.074   5311.929   20.8403   1.323    0.17   0.01   4.42   0.06    0.72   77    0.18   0.01   4.16  0.28
  6679.67   3651.517   20.8661  1.2878    0.51   0.01   4.61   0.07    0.61  -76    0.81   0.08   5.60  0.25
 4193.186   3852.402   20.9229  1.2626    0.81   0.04   5.20   0.12    0.78   65    0.61   0.05   4.12  0.18
 5488.757   3795.349   20.9322  1.3248    0.18   0.01   3.08   0.03    0.56   79    0.20   0.01   2.51  0.06
 5125.173   2841.283   20.9423  1.2713    0.30   0.01   5.01   0.08    0.61    2    0.24   0.01   3.64  0.11
  4700.49   4948.197   20.9732  1.2136    0.26   0.01   3.06   0.03    0.65  -62    0.29   0.01   3.19  0.09
  5633.95   4497.985   21.0563  1.2843    0.13   0.01   2.94   0.03    0.88  -59    0.16   0.01   2.95  0.08
 4886.642   4183.308   21.0855  1.2842    0.20   0.01   2.46   0.02    0.62  -64    0.19   0.01   2.28  0.10
  5330.25   5222.645   21.1141  1.2101    0.19   0.01   3.43   0.04    0.76   70    0.36   0.13   5.77  1.23
 5799.997   3033.999   21.1254  1.1557    0.42   0.01   3.21   0.03    0.37  -67    0.37   0.01   2.76  0.10
 5720.197   5438.331   21.1594  1.3315    0.48   0.02   5.33   0.14    0.91   18    1.14   0.28   8.60  0.72
 4271.517   3034.456   21.2149  1.1614    0.76   0.05   6.52   0.17    0.74   -4    1.30   0.31   6.72  0.55
 2346.887   4885.951   21.2193  1.2916    0.16   0.01   1.59   0.02    0.42    3    0.17   0.01   2.05  0.04
 5275.585   5627.831   21.2791  1.3575    0.09   0.01   2.36   0.04    0.58   25    0.09   0.01   2.61  0.11
 6027.958   3232.565   21.3266  1.2758    0.16   0.01   2.18   0.01    0.74  -38    0.18   0.01   2.31  0.07
 6349.342   5307.818   21.4043  1.2304    0.27   0.01   3.93   0.06    0.67  -82    0.20   0.01   2.69  0.19
 6300.557   5337.307   21.4275  1.2417    0.20   0.01   3.35   0.04    0.93  -17    0.15   0.01   2.71  0.18
 3723.318    3553.95   21.4398  1.2857    0.25   0.01   6.46   0.24    0.83  -16    0.60   0.16   9.07  0.99
 6089.489   4798.539   21.4705  1.3016    0.10   0.01   2.19   0.03    0.63  -52    0.10   0.01   2.36  0.09
 5724.415   6253.502    21.475  1.1303    0.82   0.04   4.13   0.11    0.91   -6    1.39   0.39   4.45  0.45
 6800.139   3632.044   21.4988  1.3086    0.12   0.01   2.97   0.04    0.82   30    0.14   0.01   3.58  0.16
 5295.844   4804.584   21.5017  1.3298    0.07   0.01   1.96   0.11    0.76   78    0.09   0.01   3.11  0.21
 3831.314   3728.192   21.5239  1.1244    0.51   0.01   0.46   0.01    0.32  -80    0.50   0.01   0.27  0.01
 6452.942   5997.634   21.5322  1.3057    0.17   0.01   2.92   0.03    0.52   87    0.20   0.01   3.31  0.14
 4609.589   4879.788   21.5389  1.2602    0.13   0.10   1.95   0.02    0.87    1    0.13   0.01   2.32  0.07
 4800.445   5490.018   21.5711  1.3082    0.27   0.01   2.61   0.03    0.57   -7    0.31   0.03   3.03  0.24
  2715.25   5809.016   21.5879  1.1436    0.27   0.01   2.06   0.03    0.38  -15    0.34   0.01   2.40  0.08
  4159.14   5136.914   21.6943  1.0773    0.20   0.01   2.33   0.02    0.54   58    0.24   0.01   2.74  0.11
 6298.875   4507.531   21.7227  1.1328    0.14   0.01   3.27   0.06    0.82    3    0.21   0.01   3.90  0.22
 5444.929   4371.935   21.7295  1.2684    0.12   0.01   2.86   0.04    0.93  -38    0.15   0.01   3.27  0.22
 5215.796    5347.42   21.7591  1.1849    0.35   0.01   4.39   0.10    0.62  -47    0.24   0.04   2.54  0.40
 3607.693     6867.5   21.7899  1.1251    0.21   0.01   1.59   0.03    0.67  -40    0.22   0.01   1.94  0.07
 4882.092   5714.067   21.8581  1.0688    0.23   0.01   1.92   0.02    0.78   53    0.35   0.03   2.84  0.17
 6973.191    4386.44   21.9024  1.3216    0.18   0.01   2.50   0.04    0.76  -78    0.19   0.01   2.37  0.12
 3948.818   4395.468    21.921  1.2372    0.15   0.01   2.98   0.05    0.80   28    0.16   0.01   2.84  0.16
 6018.381   5335.363   22.0032  1.1966    0.08   0.01   1.34   0.04    0.77    4    0.09   0.01   2.42  0.09
 3138.161   5010.358   22.0398  1.2268    0.36   0.01   2.23   0.04    0.62   71    0.40   0.03   2.33  0.16
 6493.539   5453.457   22.0429  1.2462    0.20   0.01   2.91   0.06    0.68   31    0.23   0.02   3.10  0.20
 5818.365   5741.104   22.1024   1.241    0.16   0.01   2.72   0.05    0.66  -31    0.16   0.01   2.18  0.11
 4153.005   5690.302   22.2035  1.0434    0.47   0.01   0.76   0.01    0.44  -44    0.42   0.01   0.61  0.03
 6839.381   4681.337    22.247  1.2229    0.22   0.01   2.04   0.03    0.43  -85    0.22   0.01   1.71  0.08
 5140.004   6484.054   22.3371   1.216    0.30   0.01   1.51   0.03    0.85   74    0.37   0.04   1.82  0.17
 4444.348   3759.451   22.3696  1.1073    0.16   0.01   1.83   0.03    0.56  -58    0.20   0.01   1.88  0.10
 4506.727   4673.764   22.3859  1.2599    0.39   0.01   1.61   0.04    0.74   17    0.40   0.03   1.49  0.13
 2886.919   5635.709   22.4139  1.1364    0.33   0.01   2.54   0.06    0.40  -67    0.49   0.07   4.13  0.40
 5867.677   4536.743   22.4652  1.1419    0.22   0.01   2.16   0.05    0.72  -78    0.28   0.03   2.36  0.20
