  5004.87  5002.185  17.6847  0.9255	2.57	0.01	2.42	0.01	0.87	63    2.54    0.02   2.30   0.01
 4754.015  6583.736  18.4653  0.8232    1.34    0.01    6.24    0.03    0.45    74    2.62    0.04   6.26   0.04
 4985.412   7443.84  18.4752  0.9824    0.52    0.01    3.52	0.01	0.78   -43    0.52    0.01   3.25   0.01
 4812.011  6057.106  18.8001  0.9873    0.56    0.01    3.02    0.01	0.73	25    0.56    0.01   2.95   0.01
 6355.381  3645.879  19.0389  0.9567    0.47    0.01    3.37	0.01	0.49	36    0.45    0.01   3.18   0.01
 5185.083  6199.574  19.0622  0.9279    0.89    0.02    5.79    0.06    0.83   -41    0.84    0.01   5.08   0.04
 2717.665  5377.423  19.0863  0.8455    0.49	0.01	2.83	0.01	0.44   -74    0.51    0.01   2.77   0.01
 4686.435  5477.087  19.1938  0.8891    1.48    0.02	4.49	0.04	0.47	28    1.66    0.03   4.71   0.04
  5654.48  7063.615   19.295  0.9265    1.60    0.02	4.34	0.03	0.43   -18    2.24    0.05   5.26   0.06
 6813.142  4363.803  19.3409  0.9491    0.39	0.01	2.61	0.01	0.42   -23    0.41    0.01   2.60   0.01
  5267.52  5953.958  19.5683  0.9186    0.36    0.01    3.56    0.02    0.75    19    0.42    0.01   4.21   0.04
 5520.838   3171.69  19.6414  0.8914    0.61    0.01    3.65	0.03	0.60	76    0.58    0.01   3.25   0.01
 5691.879  3299.717  19.7068  0.9093    0.46    0.01    2.33    0.01    0.56    83    0.46    0.01   2.10   0.01
 7281.885  5068.832  19.7477  0.9464    0.29    0.01    2.42    0.01    0.67    -3    0.29    0.01   2.53   0.01
 7873.386  5145.818   19.968  0.9258    0.41    0.01    4.01    0.04    0.52    80    0.45    0.01   4.00   0.04
 4946.201   3618.82  19.9992  0.9147    0.30    0.01    1.95    0.01    0.62   -18    0.32    0.01   1.95   0.02
  3165.78  5736.495  20.1425  0.9053    0.23    0.01    3.67    0.03    0.43    29    0.24    0.01   3.20   0.02
  5513.56  1826.404  20.1816  0.8574    0.48    0.01    2.83    0.03    0.55    81    0.49    0.01   2.74   0.03
 5050.269  6650.117  20.2208   0.847	0.63	0.01	2.34	0.02	0.51	47    0.86    0.02   2.76   0.04
 6564.178  6237.853  20.2683  0.9297    0.55    0.02    7.91    0.17    0.93    39    0.57    0.02   7.51   0.16
 3456.991  3658.271  20.3159  0.8329    0.51    0.01    3.33    0.04    0.59    57    0.50    0.01   3.44   0.04
 1923.489  3376.986  20.4241  0.7749    1.87    0.36    7.31    0.53    0.63   -68   -9.99   -9.99  -9.99  -9.99
 3325.712  5641.803  20.4242   0.885    0.57    0.01    3.66    0.06    0.77    76    0.53    0.01   3.31   0.05
 5612.978   300.633  20.4326  0.9241    0.30    0.01    2.72    0.07    0.42   -13    0.32    0.01   2.98   0.07
