 5001.777   4995.944   18.1488    1.816    5.98  0.04  2.94   0.01   0.55   36    4.39   0.09   3.13   0.03
 4728.027   6373.937   18.7319   2.1906    0.88  0.01  3.41   0.01   0.59   83    0.80   0.01   2.56   0.02
 4961.831   3477.041    19.137   2.2431    0.69  0.01  3.64   0.01   0.78  -19    0.82   0.02   3.94   0.06
 3655.892   6150.785   19.2191     2.24    0.67  0.01  5.25   0.03   0.64  -13    0.96   0.04   5.73   0.11
 4853.765   7069.851   19.5576    2.071    0.60  0.01  6.60   0.03   0.20   -6    0.75   0.02   5.57   0.10
 5356.427   5764.861   19.5941    2.265    0.70  0.01  5.03   0.06   0.90   46    0.84   0.04   5.11   0.13
 2625.708   5487.792   19.7181   2.1932    0.63  0.01  3.94   0.02   0.64   87    1.14   0.05   4.03   0.09
 3023.596   4786.173   19.7642   2.1868    0.55  0.01  5.71   0.04   0.91  -27   -9.99  -9.99  -9.99  -9.99
 4826.039   5290.837   19.8394   2.1582    0.51  0.01  5.42   0.10   0.43  -84    0.48   0.02   4.94   0.14
  5454.26   4993.723   19.9655   2.2041    0.45  0.01  2.64   0.01   0.41  -75    0.58   0.01   3.19   0.06
 4951.879   5964.829   20.0788   2.1704    0.38  0.01  3.49   0.03   0.80   14    0.49   0.02   4.48   0.14
 5007.431   5811.772   20.1829   2.4402    1.32  0.04  5.54   0.07   0.83   80    0.93   0.09   4.05   0.20
 6588.763   4178.652   20.2278   2.0418    0.28  0.02  3.67   0.01   0.42  -63    0.39   0.01   3.87   0.07
 5743.059   4317.527   20.2304   2.1243    0.37  0.01  4.64   0.03   0.89  -13    0.59   0.03   5.79   0.18
 4043.673   5328.356   20.2674   2.2962    0.21  0.01  3.02   0.01   0.67  -20    0.22   0.01   2.82   0.06
 4535.228    5729.96   20.2797   2.1548    0.40  0.01  4.99   0.07   0.73   49    0.42   0.03   5.02   0.24
 4049.926   5029.039   20.3688   2.1168    0.32  0.01  2.20   0.05   0.38   65    0.36   0.01   2.46   0.08
 5248.767   5679.089   20.4245   2.3598    0.29  0.01  5.87   0.14   0.83  -87    0.26   0.02   5.83   0.33
 3554.075   3788.355   20.6254   2.1087    0.27  0.01  4.36   0.03   0.86   77    0.85   0.14   9.09   0.57
 4916.662   5690.108   20.7491   2.2013    0.36  0.01  2.36   0.01   0.42   28    0.36   0.01   1.90   0.05
 4656.564   6656.462   20.7657   2.2283    0.17  0.01  3.07   0.02   0.28  -78    0.21   0.01   4.33   0.21
 4015.458   5106.892   20.8368   2.1767    0.19  0.01  4.33   0.06   0.64   79    0.38   0.05   5.90   0.38
 4454.052   3345.046     20.84   2.1234    0.65  0.01  3.47   0.04   0.45   50    1.19   0.17   4.78   0.30
 4480.249   6521.286   20.9155   2.0976    0.21  0.01  2.50   0.02   0.32  -57    0.29   0.01   3.50   0.13
  4156.66   6623.346   20.9347   1.9634    1.06  0.03  5.76   0.09   0.34  -69    1.91   0.33   4.94   0.35
 5186.093   4067.517   20.9359   2.1794    0.27  0.01  2.05   0.03   0.24  -39    0.28   0.01   2.32   0.10
 4078.064    6757.99   20.9473   2.0528    0.32  0.01  3.53   0.03   0.54  -55    0.47   0.03   4.17   0.21
 5672.554   5212.601   20.9675   2.1648    0.23  0.01  4.27   0.06   0.60  -63    0.32   0.03   5.03   0.28
 5194.299   4314.018   21.0041   2.1799    0.13  0.01  2.55   0.04   0.49   -7    0.15   0.01   3.63   0.13
  4835.18   6275.103    21.102   2.0645    0.39  0.01  1.07   0.01   0.24  -46    0.48   0.01   1.12   0.03
 5220.549   4724.166   21.1296   2.0924    0.11  0.01  2.27   0.02   0.99   76    0.20   0.02   6.72   0.54
